date,open,high,low,close,volume
2017-06-01,211.4219,212.6539,211.1335,212.6364,68962000
2017-06-02,212.6888,213.5014,212.3917,213.3441,88666100
2017-06-05,213.1694,213.4577,212.9859,213.1869,44698800
2017-06-06,212.6189,213.1781,212.4267,212.5053,50375400
2017-06-07,212.8461,213.1257,212.1733,212.8985,54144300
2017-06-08,212.9946,213.4839,212.4704,213.0034,65950700
2017-06-09,213.2742,214.0781,211.4044,212.6801,132256400
2017-06-12,212.4354,212.6888,211.7801,212.6364,86108100
2017-06-13,213.1781,213.7286,212.8286,213.6762,60067000
2017-06-14,213.9470,213.9557,212.5752,213.4053,78602300
2017-06-15,212.0422,213.1170,211.7626,212.9946,66464900
2017-06-16,213.1552,213.2079,212.1542,213.0410,84553100
2017-06-19,213.8751,214.8761,213.7786,214.8146,65123800
2017-06-20,214.4546,214.4634,213.3483,213.3659,56906400
2017-06-21,213.7610,213.8751,212.8391,213.3132,55977600
2017-06-22,213.3220,213.8225,213.0410,213.2166,44148100
2017-06-23,213.2781,213.8049,212.8918,213.4713,66986800
2017-06-26,214.1473,214.5688,213.4010,213.6117,56700500
2017-06-27,213.3922,213.6908,211.8733,211.8908,82247700
2017-06-28,212.9181,213.9893,212.6810,213.7873,70042600
2017-06-29,213.9366,213.9893,210.6880,211.9084,106949700
2017-06-30,212.7249,213.1025,212.1103,212.3035,69340100
2017-07-03,213.2518,213.6908,212.6635,212.6635,39153800
2017-07-05,213.0323,213.3659,212.2157,213.1552,54427600
2017-07-06,212.3825,212.5054,211.0216,211.2060,65400800
2017-07-07,211.7855,212.7249,211.2148,212.5757,56062000
2017-07-10,212.4352,213.1815,212.2684,212.8040,36663274
2017-07-11,212.6196,212.9620,211.4694,212.6459,50290920
2017-07-12,213.6205,214.4107,213.6205,214.2439,59610405
2017-07-13,214.2527,214.7180,214.0244,214.6039,39471637
2017-07-14,214.6127,215.9648,214.5073,215.6048,60234284
2017-07-17,215.5258,215.9121,215.4029,215.5785,33502556
2017-07-18,215.1658,215.7453,214.8234,215.6926,42742498
2017-07-19,216.0087,216.8692,215.9999,216.8604,51034260
2017-07-20,217.1150,217.2379,216.4038,216.9570,47095050
2017-07-21,216.3775,216.7901,216.1492,216.7638,88711019
2017-07-24,216.6848,216.8516,216.2370,216.7111,46607836
2017-07-25,217.4662,217.5716,217.0096,217.2379,54915591
2017-07-26,217.5277,217.5628,216.9833,217.2467,47575422
2017-07-27,217.7121,217.7472,215.7102,217.0448,70766568
2017-07-28,216.5619,216.9218,216.1053,216.7901,50088359
2017-07-31,217.1940,217.2906,216.4565,216.6672,65838659
2017-08-01,217.2730,217.3082,216.6198,217.1501,55050401
2017-08-02,217.2818,217.3960,216.3160,217.2555,47211216
2017-08-03,217.1413,217.1677,216.5531,216.8340,40785699
2017-08-04,217.3257,217.5628,216.8428,217.2291,60191838
2017-08-07,217.2994,217.6330,217.1940,217.6330,31995021
2017-08-08,217.3169,218.5462,216.7199,217.0974,61719353
2017-08-09,216.4038,217.1413,216.0438,217.0887,62523195
2017-08-10,216.2458,216.3775,213.9717,214.0244,120361520
2017-08-11,214.2527,214.9375,214.0156,214.3405,74869947
2017-08-14,215.6312,216.6848,215.5960,216.4653,73291919
2017-08-15,216.8516,216.8692,216.1316,216.4389,55242746
2017-08-16,216.9657,217.3696,216.3863,216.8165,56573941
2017-08-17,216.2019,216.5180,213.4361,213.4361,128490396
2017-08-18,213.2693,214.4011,212.6547,213.1025,136727029
2017-08-21,213.0410,213.5327,212.3298,213.2693,65427294
2017-08-22,213.8576,215.6575,213.8400,215.4995,63052257
2017-08-23,214.5249,215.1570,214.3756,214.7268,50203837
2017-08-24,215.1131,215.2712,214.0156,214.2263,50671916
2017-08-25,215.0253,215.6487,214.5775,214.7268,64445912
2017-08-28,215.2624,215.2887,214.3141,214.7356,40289809
2017-08-29,213.4098,215.2448,213.2957,214.9814,51030585
2017-08-30,214.9639,216.2721,214.7795,215.9999,62030805
2017-08-31,216.6233,217.5452,216.0327,217.2994,103803880
2017-09-01,217.6769,218.0369,217.4574,217.6067,62006989
2017-09-05,217.0974,217.3257,215.0692,216.0438,91398777
2017-09-06,216.7287,217.1150,216.1931,216.7814,57916867
2017-09-07,217.0887,217.1062,216.3424,216.7550,57860284
2017-09-08,216.4653,216.9657,216.2546,216.5004,63832825
2017-09-11,217.7823,218.8886,217.7647,218.8096,71364848
2017-09-12,219.1783,219.5822,218.9940,219.5471,56790958
2017-09-13,219.2574,219.6876,219.1432,219.6525,59228002
2017-09-14,219.3276,219.7842,219.1520,219.5822,95283018
2017-09-15,219.4348,219.9642,219.3289,219.8760,95432382
2017-09-18,220.2466,220.6966,219.9554,220.3436,46235238
2017-09-19,220.5907,220.6525,220.2377,220.5642,47086061
2017-09-20,220.6525,220.7583,219.6377,220.6436,59540008
2017-09-21,220.4848,220.5730,219.8716,220.0525,48155193
2017-09-22,219.7524,220.2642,219.7260,220.0966,51198860
2017-09-25,219.8407,220.1965,218.8966,219.6466,56983989
2017-09-26,220.0789,220.3260,219.5363,219.7789,54062937
2017-09-27,220.4848,221.0231,219.5936,220.6348,80971580
2017-09-28,220.3525,220.9789,220.2642,220.8995,44723771
2017-09-29,220.8907,221.7554,220.7054,221.6760,85525832
2017-10-02,221.9054,222.6378,221.7312,222.6378,59022985
2017-10-03,222.7613,223.1407,222.5584,223.1143,66751443
2017-10-04,222.9642,223.6260,222.8495,223.3790,55868342
2017-10-05,223.7143,224.7202,223.4107,224.7025,63522757
2017-10-06,224.2525,224.7385,223.9878,224.4466,80645998
2017-10-09,224.6760,224.7378,223.8113,224.0760,35752113
2017-10-10,224.6496,225.0466,224.1025,224.6672,43001831
2017-10-11,224.5701,225.0202,224.4025,225.0202,47639377
2017-10-12,224.7025,225.0554,224.4422,224.6849,47065144
2017-10-13,225.1260,225.2407,224.6849,224.9584,54691960
2017-10-16,225.1878,225.4525,224.8437,225.2584,38221675
2017-10-17,225.2054,225.4613,224.9849,225.4172,31516059
2017-10-18,225.7966,225.8408,225.4437,225.6378,40888330
2017-10-19,224.8525,225.7349,224.4290,225.6996,61816142
2017-10-20,226.5025,226.8908,225.6858,226.8643,89176377
2017-10-23,227.1908,227.2172,225.9025,225.9819,63885393
2017-10-24,226.4143,226.6172,226.0172,226.3790,66912424
2017-10-25,226.0437,226.1584,224.1201,225.2584,103715291
2017-10-26,225.8760,226.1496,225.4260,225.5496,69730040
2017-10-27,226.2996,227.5525,225.5543,227.3937,85562544
2017-10-30,226.8290,227.2966,226.2466,226.5466,54260547
2017-10-31,226.9261,227.1555,226.5952,226.8996,60304781
2017-11-01,227.6849,228.0290,226.8290,227.1996,54202736
2017-11-02,227.1290,227.4290,226.0525,227.2878,56424767
2017-11-03,227.4467,228.0908,227.0319,228.0467,59578131
2017-11-06,227.9143,228.5320,227.8437,228.3996,49605453
2017-11-07,228.5055,228.8408,227.7290,228.2408,57502161
2017-11-08,228.0643,228.7261,227.7819,228.6290,48851685
2017-11-09,227.4114,227.9937,226.2025,227.7996,93981044
2017-11-10,227.4114,227.9078,227.0937,227.7290,59958419
2017-11-13,227.0408,228.1702,227.0055,227.9408,50151724
2017-11-14,227.1290,227.5172,226.3437,227.4114,61173195
2017-11-15,226.4319,226.9614,225.5584,226.2731,80811525
2017-11-16,227.2261,228.5673,227.1862,228.1967,67639490
2017-11-17,227.8437,228.1686,227.4467,227.5261,75725627
2017-11-20,227.7731,228.1128,227.5261,227.9143,47950881
2017-11-21,228.6908,229.5908,227.8814,229.4055,69078940
2017-11-22,229.4143,229.5467,229.0349,229.2026,44999079
2017-11-24,229.6967,229.8379,229.5555,229.7320,27856514
2017-11-27,229.7761,230.0761,229.4143,229.6173,52165675
2017-11-28,230.0849,231.9732,229.9923,231.9467,98971719
2017-11-29,232.0791,232.6173,231.3555,231.8055,77321170
2017-11-30,232.7320,234.7526,232.6526,233.8350,127718269
2017-12-01,233.6144,234.0997,230.0849,233.3497,164344179
2017-12-04,234.9820,235.4144,233.0144,233.0673,93965860
2017-12-05,233.3232,233.9585,232.0967,232.2291,77959019
2017-12-06,231.9467,232.7055,231.8055,232.2732,75808679
2017-12-07,232.1408,233.3232,232.0085,233.0055,77137198
2017-12-08,233.8173,234.2850,232.9716,234.2761,76539797
2017-12-11,234.3379,235.0438,234.2491,234.9820,83077533
2017-12-12,235.2114,235.8732,235.0129,235.3967,85142687
2017-12-13,235.6438,236.0850,235.2820,235.3703,102859962
2017-12-14,235.6614,235.7850,234.3556,234.4085,100612031
2017-12-15,235.4552,236.8209,235.3576,236.3509,144531657
2017-12-18,237.7255,238.2044,237.6545,237.8496,83589559
2017-12-19,238.1024,238.1423,236.8652,236.9362,82300444
2017-12-20,237.9028,237.9649,236.5105,236.8120,76708900
2017-12-21,237.3796,238.0137,237.0515,237.2998,67000877
2017-12-22,237.3264,237.3486,236.6967,237.2377,78712225
2017-12-26,236.8298,237.1736,236.6834,236.9539,45244433
2017-12-27,237.1224,237.4328,236.7943,237.0692,57750986
2017-12-28,237.5747,237.6013,237.1845,237.5570,45087762
2017-12-29,238.1423,238.1600,236.4662,236.6613,96007424
2018-01-02,237.5304,238.3906,237.1401,238.3551,86655749
2018-01-03,238.5236,240.0135,238.5236,239.8627,90070416
2018-01-04,240.5101,241.3615,239.9290,240.8737,80595402
2018-01-05,241.6719,242.6031,241.1753,242.4789,83468662
2018-01-08,242.3814,243.0820,242.0887,242.9223,57288979
2018-01-09,243.3480,244.1018,243.0651,243.4722,57253957
2018-01-10,242.7095,243.3657,242.0355,243.0997,69499524
2018-01-11,243.6584,244.8734,243.4899,244.8734,62306557
2018-01-12,245.1394,246.6382,244.8396,246.4697,90789911
2018-01-16,247.7378,248.3941,244.9266,245.6272,106555142
2018-01-17,246.5672,248.3586,245.6272,247.9684,113201396
2018-01-18,247.8531,248.2788,247.0550,247.5516,100682250
2018-01-19,248.1369,248.6779,247.5516,248.6779,140895374
2018-01-22,248.4651,250.6999,248.4118,250.6999,91322408
2018-01-23,250.7442,251.5246,250.4161,251.2320,97084700
2018-01-24,251.8794,252.4824,249.9461,251.1344,134816117
2018-01-25,252.0035,252.1011,250.4471,251.2409,84587313
2018-01-26,252.0833,254.1927,251.8262,254.1497,107743119
2018-01-29,253.5732,254.0167,252.3051,252.4647,90118337
2018-01-30,250.6201,252.5144,249.3962,249.8751,131796419
2018-01-31,250.7354,251.2409,248.9173,249.9993,118948131
2018-02-01,249.2632,251.0280,248.9173,249.7155,90102470
2018-02-02,248.3852,248.5183,244.2437,244.2792,173127085
2018-02-05,242.5055,244.6339,233.5130,234.0628,294681816
2018-02-06,230.5243,239.1799,229.4247,238.6744,355026782
2018-02-07,238.1157,241.5389,237.2998,237.3796,167376100
2018-02-08,237.6811,237.8230,228.4403,228.4758,246449505
2018-02-09,231.2870,233.7790,224.2988,231.9078,283321142
2018-02-12,233.9741,236.7943,232.0536,235.3133,143735976
2018-02-13,234.0983,236.4484,233.5130,235.8986,81177734
2018-02-14,234.3998,239.4459,234.3910,239.0823,120735685
2018-02-15,240.8383,242.1419,238.3551,242.1330,111200286
2018-02-16,241.5034,244.1639,241.4590,242.2040,160420135
2018-02-20,241.2462,242.7006,239.8893,240.6875,86369662
2018-02-21,241.1309,243.6318,239.3927,239.4903,98883740
2018-02-22,240.4214,242.1508,239.1267,239.8007,110511290
2018-02-23,241.0334,243.6229,240.5545,243.6229,92729476
2018-02-26,244.7049,246.5495,244.1107,246.4519,86390416
2018-02-27,246.6382,247.3565,243.3125,243.3746,98952533
2018-02-28,244.4832,244.9354,240.5899,240.9092,121907767
2018-03-01,240.6964,242.2572,235.8986,237.4062,176855077
2018-03-02,235.7212,239.1976,234.8521,238.6300,139083217
2018-03-05,237.4328,242.0089,237.3264,241.3881,97307387
2018-03-06,242.3725,242.4523,240.4924,242.0000,78407902
2018-03-07,239.8184,242.2661,239.6233,241.9113,87063502
2018-03-08,242.5942,243.2061,241.5921,243.0820,66901150
2018-03-09,244.5009,247.3122,244.1816,247.3122,113625335
2018-03-12,247.6048,248.2345,246.6117,247.0018,71852943
2018-03-13,248.1724,248.6779,244.7936,245.4055,91903263
2018-03-14,246.3721,246.5584,243.5875,244.1462,105895079
2018-03-15,244.6605,245.3079,243.3746,243.8801,83433038
2018-03-16,244.4104,245.2029,244.0899,244.1433,100343673
2018-03-19,243.3865,244.3176,239.1750,240.8400,109208442
2018-03-20,241.2407,241.8906,240.5640,241.2496,59757271
2018-03-21,241.2050,243.3152,240.5729,240.7866,78709578
2018-03-22,238.5428,239.3976,234.4915,234.7676,148785916
2018-03-23,235.2128,235.9696,229.5677,229.7636,183534751
2018-03-26,233.3964,236.3346,230.9745,236.0497,141956102
2018-03-27,236.9935,237.5278,230.4670,232.0341,129941445
2018-03-28,232.1676,233.8505,230.2355,231.3485,146452306
2018-03-29,232.4971,236.1833,231.3564,234.3046,124244790
2018-04-02,233.7703,234.2868,226.7541,229.2472,186286343
2018-04-03,230.4937,232.6663,228.6862,232.1854,119889222
2018-04-04,228.6061,235.3775,228.4725,234.6696,123574054
2018-04-05,236.4415,237.4120,235.3463,236.5216,80993290
2018-04-06,234.5450,236.0497,229.7191,231.2505,179483634
2018-04-09,232.7197,235.8093,231.4425,232.3902,105442932
2018-04-10,235.3018,236.8778,234.1532,236.0853,105383213
2018-04-11,234.5895,236.5216,234.5183,234.8477,91082611
2018-04-12,236.1833,237.7325,236.0052,236.7798,68648611
2018-04-13,238.0976,238.2133,235.0703,236.0853,85043940
2018-04-16,237.7325,238.8010,236.9045,238.0264,63354866
2018-04-17,239.8071,241.1783,239.2907,240.5729,64633377
2018-04-18,241.0181,241.5612,240.2879,240.7509,57254061
2018-04-19,240.0921,240.2968,238.3736,239.4154,77625519
2018-04-20,239.3441,239.5667,236.4949,237.3853,99953133
2018-04-23,237.9640,238.5250,236.2634,237.3497,65507630
2018-04-24,238.3825,238.6017,232.6395,234.1532,112864871
2018-04-25,234.0909,235.1771,232.2567,234.7319,103756753
2018-04-26,235.7648,237.9509,235.3196,237.1182,67636739
2018-04-27,237.7325,238.0353,236.3970,237.3408,57032898
2018-04-30,237.9640,238.5250,235.4443,235.5155,81902861
2018-05-01,234.9456,236.0408,233.3786,235.9340,74167763
2018-05-02,235.7381,236.5572,233.9573,234.3491,86310101
2018-05-03,233.5121,234.4915,230.6540,233.8327,136179773
2018-05-04,232.8532,237.5448,232.5238,236.8600,91187159
2018-05-07,237.6346,238.6407,236.9401,237.6613,55304907
2018-05-08,237.2873,238.0219,236.0853,237.6613,67404486
2018-05-09,238.3380,240.2835,237.8127,239.9585,59614018
2018-05-10,240.7064,242.5317,240.5996,242.2023,72036333
2018-05-11,242.3269,243.2084,241.8105,242.9413,59795475
2018-05-14,243.3776,244.0365,242.5050,243.0570,54765742
2018-05-15,241.8194,241.8372,240.4304,241.3831,86952162
2018-05-16,241.4187,242.8612,241.3920,242.3982,53909542
2018-05-17,242.1310,243.2796,241.4098,242.1934,56438381
2018-05-18,241.8461,242.2112,241.2317,241.5879,64317345
2018-05-21,243.0837,243.9474,241.6068,243.4043,58025875
2018-05-22,243.9296,244.1878,242.3982,242.7276,52966358
2018-05-23,241.4454,243.4221,241.2852,243.3954,64694184
2018-05-24,242.9947,243.2707,241.0982,242.8968,76012559
2018-05-25,242.3180,242.9502,241.8105,242.3180,56348979
2018-05-29,240.6797,241.4454,238.4092,239.5311,115908607
2018-05-30,240.8489,243.1728,240.7777,242.7276,69678449
2018-05-31,242.3180,242.6207,240.6307,241.2407,93492466
2018-06-01,242.5495,243.9118,242.4783,243.6091,71228501
2018-06-04,244.4371,245.0203,244.1967,244.7666,45351855
2018-06-05,244.9001,245.3275,244.1255,244.9447,51113822
2018-06-06,245.5590,247.0994,244.9357,246.9925,62679252
2018-06-07,247.4822,247.7761,246.0487,246.9658,72931644
2018-06-08,246.5028,247.7494,246.3336,247.6959,72124598
2018-06-11,247.9185,248.7466,247.8028,248.0254,58892515
2018-06-12,248.4439,248.7110,247.6959,248.3459,72298316
2018-06-13,248.5863,248.8445,247.3487,247.5535,79036971
2018-06-14,248.4261,248.7110,247.5801,248.1767,77071424
2018-06-15,247.3875,248.2014,246.2695,247.8615,119945202
2018-06-18,246.3948,247.4770,245.9118,247.3517,52633567
2018-06-19,245.0621,246.6273,244.6418,246.4037,97474941
2018-06-20,247.0924,247.4948,246.4842,246.8241,53753292
2018-06-21,246.8151,246.8330,244.7759,245.2768,71017222
2018-06-22,246.5468,246.6586,245.5004,245.7240,56583232
2018-06-25,244.5613,244.7189,240.6796,242.3790,137854162
2018-06-26,242.9514,243.7742,242.1911,242.9156,68683211
2018-06-27,243.5059,244.9414,240.7512,240.9032,104960655
2018-06-28,240.8496,243.0497,240.1340,242.2806,76622607
2018-06-29,243.3807,244.7580,242.5127,242.6294,97592499
2018-07-02,241.0463,243.3091,240.8048,243.1481,63529623
2018-07-03,244.0515,244.1498,241.8602,242.2895,42187071
2018-07-05,243.4254,244.3287,242.3432,244.2661,56925919
2018-07-06,244.2929,246.7078,243.9128,246.3321,66474953
2018-07-09,247.3428,248.6039,247.2981,248.5502,50435421
2018-07-10,249.0064,249.5430,248.7112,249.4446,51757760
2018-07-11,247.8794,248.6754,247.3160,247.6201,77018482
2018-07-12,248.8901,249.9186,248.2819,249.8650,60021912
2018-07-13,249.6861,250.3658,249.2300,250.0617,48234964
2018-07-16,250.1065,250.2522,249.3910,249.8381,48201038
2018-07-17,249.0600,251.2423,249.0064,250.8488,52258946
2018-07-18,250.9293,251.4838,250.4821,251.3765,44564421
2018-07-19,250.7057,251.0903,249.9455,250.4284,61396658
2018-07-20,250.2227,250.8577,249.9812,250.1422,82365465
2018-07-23,249.9365,250.8130,249.5877,250.6073,47002019
2018-07-24,252.0294,252.7181,250.9919,251.8684,67997395
2018-07-25,251.6180,254.3369,251.5733,254.0149,78707761
2018-07-26,253.2905,254.1044,253.1921,253.4157,57897905
2018-07-27,253.7466,253.8450,250.7683,251.6985,76770759
2018-07-30,251.7790,251.9400,249.8560,250.3837,63742508
2018-07-31,251.1529,252.2351,250.7683,251.6180,68243676
2018-08-01,251.8237,252.3335,250.5461,251.1976,53805385
2018-08-02,249.8829,252.7360,249.6772,252.5660,63398952
2018-08-03,252.6912,253.6998,252.5124,253.6482,53921610
2018-08-06,253.6840,254.8914,253.2918,254.5784,39400887
2018-08-07,255.2492,255.8037,255.1150,255.4191,43159068
2018-08-08,255.2492,255.7143,254.8467,255.3118,42090848
2018-08-09,255.3744,255.7679,254.8244,254.9630,35716976
2018-08-10,253.5141,254.0552,252.5392,253.2547,77076044
2018-08-13,253.5320,254.1491,252.0115,252.3067,65699169
2018-08-14,253.0401,254.1580,252.6495,253.9166,43818805
2018-08-15,252.5571,252.7002,250.5715,252.0204,102875001
2018-08-16,253.4694,254.9362,253.4336,254.0597,69890326
2018-08-17,253.8539,255.4013,253.4425,254.9540,65606452
2018-08-20,255.4102,255.7679,254.9540,255.4996,39777328
2018-08-21,256.0184,256.9664,255.5385,256.0989,66946384
2018-08-22,255.6874,256.4745,255.4146,255.9468,44968634
2018-08-23,255.7679,256.6355,255.2850,255.6069,49204851
2018-08-24,256.1883,257.2884,256.1346,257.1453,57467168
2018-08-27,258.3527,259.2829,258.1917,259.1755,57035568
2018-08-28,259.6406,259.7457,258.8357,259.3008,46879919
2018-08-29,259.5154,260.9285,259.2698,260.6960,61465501
2018-08-30,260.2130,260.5887,259.0414,259.6406,61202914
2018-08-31,259.2292,260.0968,258.7373,259.6496,66105966
2018-09-04,259.2292,259.5601,258.1917,259.2024,57573588
2018-09-05,258.8446,259.0503,257.4852,258.5048,72062803
2018-09-06,258.6121,258.9162,256.6892,257.7266,65880610
2018-09-07,256.6713,258.2096,256.4298,257.2258,73491708
2018-09-10,258.2454,258.5137,257.4762,257.6730,50191113
2018-09-11,257.0201,258.9698,256.6668,258.5226,50530492
2018-09-12,258.5316,259.1934,257.7892,258.5853,59810758
2018-09-13,259.6585,260.3010,259.3678,260.1147,51015325
2018-09-14,260.3204,260.5082,259.3723,260.1594,55079875
2018-09-17,260.1057,260.1415,258.5048,258.7820,68058677
2018-09-18,258.9967,260.7854,258.9698,260.1862,61888422
2018-09-19,260.2399,260.8838,260.1102,260.4635,49030496
2018-09-20,261.7335,262.8962,260.4780,262.5742,100360646
2018-09-21,263.3237,263.4405,262.1737,262.3354,105466627
2018-09-24,261.7514,261.8952,260.8799,261.4639,53356561
2018-09-25,261.9221,262.0299,260.9817,261.2214,44350784
2018-09-26,261.3651,262.5600,260.0174,260.4397,79697809
2018-09-27,260.9159,262.2635,260.6374,261.1674,59212874
2018-09-28,260.5385,261.6975,260.5026,261.1944,70073264
2018-10-01,262.4432,263.1800,261.4280,262.1018,62051029
2018-10-02,261.9491,262.6633,261.5717,261.9491,47205511
2018-10-03,263.0092,263.4315,261.7335,262.0928,64694594
2018-10-04,261.6077,261.6616,258.4452,260.0444,111460609
2018-10-05,260.2690,260.7901,257.1514,258.5889,105915178
2018-10-08,257.8971,258.9483,256.5045,258.5889,87705879
2018-10-09,258.2026,259.5233,257.6456,258.2116,74311194
2018-10-10,257.6995,257.7713,249.6584,250.0358,214436855
2018-10-11,248.9397,250.5748,242.9022,244.5283,274840491
2018-10-12,248.6612,248.9487,244.7080,247.9244,182971381
2018-10-15,247.5651,248.9037,246.4420,246.5319,102111933
2018-10-16,248.5084,252.2998,248.0323,251.9225,118212167
2018-10-17,251.9584,252.5963,249.3709,251.9674,110625987
2018-10-18,251.0241,251.6260,247.0440,248.3287,134471672
2018-10-19,248.9846,250.9342,247.4932,248.1940,139851825
2018-10-22,248.8678,249.1912,246.5408,247.0799,82351338
2018-10-23,243.4322,246.9541,241.3299,245.8221,145624229
2018-10-24,245.5705,245.9569,237.8170,238.3740,177362361
2018-10-25,240.2248,244.2049,239.1916,242.6506,138061545
2018-10-26,238.9131,243.4772,235.6518,238.3830,201520963
2018-10-29,241.5006,242.8033,233.4596,237.0623,160749101
2018-10-30,236.8916,240.8897,236.3975,240.5752,157115995
2018-10-31,243.1627,245.4807,242.6865,243.1447,128296325
2018-11-01,244.0162,245.9299,242.9201,245.7323,99495037
2018-11-02,246.8463,247.2776,242.2104,244.2768,122634107
2018-11-05,244.7709,246.1815,243.7916,245.6244,65622482
2018-11-06,245.5615,247.3405,245.4987,247.1787,59860017
2018-11-07,249.3709,252.5514,248.9397,252.4705,102752099
2018-11-08,251.6620,252.6592,250.8623,252.0123,65584886
2018-11-09,250.6916,250.8803,248.1311,249.5506,98812561
2018-11-12,249.0385,249.2811,244.3666,244.8877,99673574
2018-11-13,245.3549,247.3629,243.7018,244.4295,98176610
2018-11-14,246.3162,246.7205,241.1861,242.7584,125335931
2018-11-15,241.4826,245.7592,239.8926,245.2920,135101437
2018-11-16,244.1869,246.8463,243.6658,245.9299,126653240
2018-11-19,245.3190,245.6155,240.8447,241.7701,102876084
2018-11-20,238.4100,239.8834,236.4244,237.2959,136021311
2018-11-21,238.8592,240.0182,238.0955,238.1045,75563743
2018-11-23,236.4514,237.9279,236.3525,236.5143,42807878
2018-11-26,238.7873,240.5572,238.3920,240.3326,79916381
2018-11-27,239.2904,241.1412,238.6795,241.1412,75371078
2018-11-28,242.2194,246.6936,241.0758,246.6936,127629633
2018-11-29,245.9119,247.5651,244.7619,246.1545,82256010
2018-11-30,246.0018,248.2209,245.6783,247.6549,98157846
2018-12-03,251.8147,251.9225,249.3215,250.9342,102960337
2018-12-04,250.0987,250.5299,242.4889,242.8033,177466051
2018-12-06,238.9131,242.5518,235.7865,242.4350,203991309
2018-12-07,242.0936,243.6748,235.9572,236.8018,160919250
2018-12-10,236.6221,238.2314,232.3545,237.2510,151236208
2018-12-11,240.4764,240.6651,235.8225,237.3049,121208739
2018-12-12,240.3057,241.6803,238.4190,238.4998,97856558
2018-12-13,239.4522,240.3236,237.2959,238.4190,96525689
2018-12-14,236.2537,237.2150,233.4596,234.0166,116891750
2018-12-17,233.0553,234.1783,227.7769,229.4256,165355837
2018-12-18,231.0787,231.7525,227.5568,229.1740,133982645
2018-12-19,229.2549,233.0553,224.0259,225.7420,214848880
2018-12-20,224.4842,226.0654,219.8033,222.0673,252053377
2018-12-21,223.0030,225.6873,216.8933,217.5441,255345633
2018-12-24,216.0438,217.6665,211.7326,211.7959,147311588
2018-12-26,213.2691,222.4969,211.2717,222.4969,218485360
2018-12-27,219.2342,224.4039,215.9715,224.2051,186267342
2018-12-28,225.5698,227.2147,222.7409,223.9158,153068658
2018-12-31,225.5517,226.1211,223.6628,225.8771,144299370
2019-01-02,222.3161,227.0430,222.2890,226.1121,126743877
2019-01-03,224.3497,224.6570,220.2283,220.7164,143872958
2019-01-04,223.7712,228.7602,223.3916,228.1095,142573163
2019-01-07,228.3806,231.3270,227.4768,229.9080,103014490
2019-01-08,232.1133,232.5561,229.5646,232.0681,102313170
2019-01-09,232.7821,234.0022,231.5439,233.1526,94813642
2019-01-10,231.6072,234.2282,230.9203,233.9751,96823923
2019-01-11,232.8905,234.0924,232.3031,234.0655,73858110
2019-01-14,232.1494,233.4509,231.7427,232.6375,70015565
2019-01-15,233.0171,235.6200,233.0080,235.3037,85094498
2019-01-16,235.7375,236.7648,235.5296,235.8731,77542617
2019-01-17,234.9964,238.5302,234.9512,237.6626,95955433
2019-01-18,239.4883,241.2959,237.6969,240.8259,127900303
2019-01-22,239.3437,239.5606,235.9454,237.5722,115433266
2019-01-23,238.6116,239.3165,235.5839,238.0693,86030287
2019-01-24,237.8885,238.7833,236.8673,238.1958,59204139
2019-01-25,240.0577,241.0428,238.2948,240.2113,96883358
2019-01-28,238.0512,238.4489,236.6052,238.3856,85170996
2019-01-29,238.5302,239.0996,237.2288,238.0693,65933663
2019-01-30,239.5967,242.6877,238.8285,241.8381,92297463
2019-01-31,241.7749,244.4501,241.5580,243.9621,104012073
2019-02-01,244.1609,245.1099,243.2842,244.0796,85754736
2019-02-04,244.1247,245.8600,243.4469,245.7968,60688331
2019-02-05,246.2306,247.1344,245.7245,246.8271,79514212
2019-02-06,246.5469,247.0440,245.7606,246.5017,58289937
2019-02-07,244.8749,245.4262,242.4798,244.1519,95300784
2019-02-08,242.8956,244.5495,242.0641,244.4501,75769705
2019-02-11,245.1099,245.3720,244.0524,244.5857,68021423
2019-02-12,246.2125,248.1105,246.1402,247.7309,72060303
2019-02-13,248.5714,249.3849,248.1466,248.5353,65155977
2019-02-14,247.4417,249.1227,246.6192,247.9840,83057129
2019-02-15,249.7735,250.7225,249.5656,250.6863,96950082
2019-02-19,249.8831,251.7799,249.8729,251.1201,59120804
2019-02-20,251.0840,252.0872,250.5779,251.6263,76610767
2019-02-21,250.9846,251.3461,249.7599,250.7315,64214727
2019-02-22,251.3551,252.4849,250.7161,252.2860,78086268
2019-02-25,253.7231,254.2473,252.5481,252.6295,69030699
2019-02-26,252.2770,253.3344,252.0691,252.4487,56778902
2019-02-27,251.7257,252.6928,250.7857,252.3403,56820264
2019-02-28,252.1234,252.5662,251.5449,251.8703,69199600
2019-03-01,253.4610,253.8586,251.9968,253.4429,77748145
2019-03-04,254.5094,254.7534,250.2073,252.5210,106400309
2019-03-05,252.6476,252.8464,251.6263,252.1776,59114559
2019-03-06,252.2951,252.3041,250.3248,250.6502,75039771
2019-03-07,250.1983,250.3429,247.7038,248.5534,94728372
2019-03-08,246.6825,248.2280,246.2125,248.0563,85759227
2019-03-11,248.7793,251.8161,248.7522,251.6534,64925449
2019-03-12,252.2137,253.1266,252.0239,252.6024,79591019
2019-03-13,253.4971,255.2143,253.3344,254.2744,80520845
2019-03-14,254.3015,254.7263,253.6654,254.1117,67474399
2019-03-15,254.6628,256.1787,254.4722,255.3618,81308979
2019-03-18,255.5796,256.5872,255.3527,256.2877,62152857
